"Run","Run ID","metric","step","timestamp","value"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","30595","1779384547270","2.3173320293426514"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","30822","1779384614308","2.296830177307129"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","31048","1779384681035","2.298252820968628"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","31275","1779384747842","2.3812661170959473"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","31501","1779384814830","2.3315062522888184"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","31728","1779384882476","2.2163639068603516"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","31955","1779384950638","2.259342670440674"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","32181","1779385018042","2.220696449279785"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","32408","1779385085035","2.185725688934326"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","32635","1779385152160","2.1958940029144287"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","32861","1779385218758","2.22577166557312"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","33088","1779385285840","2.2913177013397217"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","33314","1779385352552","2.2258753776550293"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","33541","1779385419543","2.1833038330078125"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","33768","1779385486814","2.1776623725891113"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","33994","1779385553527","2.0264270305633545"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","34221","1779385620558","2.19268536567688"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","34448","1779385688135","2.2061259746551514"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","34674","1779385754904","2.1098697185516357"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","34901","1779385822216","2.197859525680542"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","35127","1779385889320","2.133310556411743"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","35354","1779385956580","2.173102378845215"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","35581","1779386023682","2.1485466957092285"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","35807","1779386090843","2.0565717220306396"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","36034","1779386158551","2.0821192264556885"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","36261","1779386227267","1.9935662746429443"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","36487","1779386295142","2.1036510467529297"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","36714","1779386362995","2.157184362411499"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","36940","1779386429762","2.0709681510925293"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","37167","1779386497531","1.9762935638427734"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","37394","1779386564844","2.100363254547119"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","37620","1779386632358","2.005173683166504"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","37847","1779386699887","2.037965774536133"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","38074","1779386767265","2.1743061542510986"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","38300","1779386834434","2.1137001514434814"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","38527","1779386902299","1.9937069416046143"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","38753","1779386969725","2.100955009460449"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","38980","1779387037704","2.1722593307495117"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","39207","1779387105315","2.1496522426605225"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","39433","1779387172500","2.0874440670013428"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","39660","1779387239671","1.9263871908187866"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","39887","1779387307010","2.073071241378784"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","40113","1779387374459","1.9770783185958862"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","40340","1779387442486","1.9365956783294678"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","40566","1779387510836","1.9256341457366943"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","40793","1779387578388","1.9670729637145996"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","41020","1779387646383","2.104199171066284"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","41246","1779387713756","1.8807268142700195"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","41473","1779387781313","2.0061047077178955"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","41700","1779387849038","2.068228244781494"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","41926","1779387917144","2.0741126537323"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","42153","1779387985295","2.04654598236084"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","42379","1779388052700","1.9930633306503296"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","42606","1779388120631","2.041555643081665"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","42833","1779388188683","1.9640719890594482"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","43059","1779388255653","1.8991084098815918"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","43286","1779388323436","1.819079041481018"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","43513","1779388396305","1.9578144550323486"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","43739","1779388466110","1.9571201801300049"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","43966","1779388533317","1.760572075843811"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","44192","1779388601245","1.845192551612854"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","44419","1779388669791","1.9122421741485596"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","44646","1779388738519","1.9291201829910278"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","44872","1779388806319","1.9227875471115112"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","45099","1779388874830","1.8284351825714111"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","45326","1779388942223","2.0146148204803467"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","45552","1779389009958","1.8487293720245361"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","45779","1779389077639","1.9436198472976685"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","46005","1779389145194","1.8724838495254517"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","46232","1779389212778","1.9114049673080444"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","46459","1779389280827","1.8940677642822266"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","46685","1779389347768","1.9083013534545898"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","46912","1779389415817","1.887754201889038"
