"Run","Run ID","metric","step","timestamp","value"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","77960","1779653809726","1.956845760345459"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","78328","1779653893137","1.9592806100845337"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","78688","1779653974837","1.9726921319961548"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","79048","1779654056399","1.9200674295425415"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","79416","1779654139911","1.9220890998840332"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","79776","1779654221447","1.9269288778305054"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","80136","1779654303101","1.8069642782211304"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","80504","1779654386737","1.9662576913833618"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","80864","1779654468359","1.9896628856658936"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","81224","1779654550200","2.045419454574585"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","81592","1779654633860","1.8720909357070923"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","81952","1779654715645","1.9699960947036743"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","82312","1779654797733","2.024369239807129"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","82680","1779654881480","2.0296883583068848"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","83040","1779654963476","2.0226669311523438"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","83400","1779655045241","2.158034086227417"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","83768","1779655128599","1.8744850158691406"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","84128","1779655210301","1.8829846382141113"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","84488","1779655291915","1.941752552986145"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","84856","1779655375595","1.8305803537368774"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","85216","1779655457352","1.8693424463272095"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","85576","1779655538977","1.8797258138656616"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","85944","1779655622474","1.8671151399612427"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","86304","1779655704031","1.9197603464126587"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","86664","1779655785704","1.9299477338790894"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","87032","1779655874456","1.827366590499878"
